Index	ID	Country	Latitude	Longitude	Age
4614	AITI_2	Germany	48.22281	10.84499	3753
4615	AITI_36_noUDG	Germany	48.22281	10.84499	3836
4616	AITI_40_noUDG	Germany	48.22281	10.84499	3746
4617	AITI_43	Germany	48.22281	10.84499	3760
4618	AITI_50_noUDG	Germany	48.22281	10.84499	3773
4619	AITI_62A_noUDG	Germany	48.22281	10.84499	3732
4620	AITI_65adult_d	Germany	48.22281	10.84499	3728
4621	AITI_66_d	Germany	48.22281	10.84499	3761
4622	AITI_70	Germany	48.22281	10.84499	3901
4623	AITI_72	Germany	48.22281	10.84499	3776
4624	AITI_77B_d	Germany	48.22281	10.84499	3743
4625	AITI_78	Germany	48.22281	10.84499	3748
4626	AITI_92_d	Germany	48.22281	10.84499	3761
4627	AITI_95_d	Germany	48.22281	10.84499	3671
4628	AITI_98	Germany	48.22281	10.84499	3605
4629	OBKR_117_d	Germany	48.26656	10.87857	3883
4630	OBKR_2_d	Germany	48.26656	10.87857	3906
4631	OBKR_50_d	Germany	48.26656	10.87857	3935
4632	OBKR_6	Germany	48.26656	10.87857	3921
4633	OBKR_76	Germany	48.26656	10.87857	3863
4634	OBKR_80	Germany	48.26656	10.87857	4000
4635	OBKR_84	Germany	48.26656	10.87857	3875
4636	POST_16	Germany	48.29573	10.89103	3922
4637	POST_2	Germany	48.29573	10.89103	3971
4638	POST_28	Germany	48.29573	10.89103	3917
4639	POST_35_d	Germany	48.29573	10.89103	3932
4640	POST_47	Germany	48.29573	10.89103	3997
4641	POST_6	Germany	48.29573	10.89103	3873
4642	POST_85	Germany	48.29573	10.89103	3946
4643	POST_99_d	Germany	48.29573	10.89103	3962
4644	UNTA58_149	Germany	48.31611	10.89153	3904
4645	UNTA58_153	Germany	48.31611	10.89153	3839
4646	UNTA85_1412	Germany	48.31966	10.89153	3910
4647	WEHR_1192SkB	Germany	48.25283	10.80879	3785
4648	WEHR_1586_d	Germany	48.25283	10.80879	3835
4649	OBKR_86	Germany	48.26656	10.87857	3926
4650	WEHR_1564	Germany	48.25283	10.80879	3899
4651	WEHR_1474	Germany	48.25283	10.80879	3924
4652	OBKR_117	Germany	48.26656	10.87857	3883
4653	OBKR_47	Germany	48.26656	10.87857	4012
4654	OBKR_67	Germany	48.26656	10.87857	3906
4655	POST_44	Germany	48.29573	10.89103	4023
4656	POST_50	Germany	48.29573	10.89103	4045
4657	WEHR_1415child	Germany	48.25283	10.80879	3902
4658	AITI_55_d	Germany	48.22281	10.84499	3772
4659	AITI_32_d	Germany	48.22281	10.84499	3728
4660	AITI_33_d	Germany	48.22281	10.84499	3596
4661	AITI_37_d	Germany	48.22281	10.84499	3850
4662	AITI_5_d	Germany	48.22281	10.84499	3764
4663	AITI_86	Germany	48.22281	10.84499	3753
4664	FMW	Germany	48.34656	10.98156	4005
4665	OBKR_47_d	Germany	48.26656	10.87857	4012
4666	OBKR_73_d	Germany	48.26656	10.87857	3911
4667	OBKR_81_d	Germany	48.26656	10.87857	3910
4668	OBKR_82	Germany	48.26656	10.87857	3908
4669	OBKR_95_d	Germany	48.26656	10.87857	3917
4670	OBKR_96_d	Germany	48.26656	10.87857	3863
4671	OBKR_9A_d	Germany	48.26656	10.87857	3902
4672	POST_131_d	Germany	48.29573	10.89103	3950
4673	POST_32_d	Germany	48.29573	10.89103	3930
4674	UNTA58_147_d	Germany	48.31611	10.89153	3922
4675	UNTA58_152_d	Germany	48.31611	10.89153	3848
4676	WEHR_1193_d	Germany	48.25283	10.80879	3823
4677	WEHR_1414_d	Germany	48.25283	10.80879	3908
4678	OBKR_86_d	Germany	48.26656	10.87857	3926
4679	WEHR_1564_d	Germany	48.25283	10.80879	3899
4680	WEHR_1474_d	Germany	48.25283	10.80879	3924
4681	WEHR_1192SkB_d	Germany	48.25283	10.80879	3785
4682	POST_140_d	Germany	48.29573	10.89103	3944
4683	AITI_87_d	Germany	48.22281	10.84499	3692
4684	AITI_87	Germany	48.22281	10.84499	3692
4685	WEHR_1415adult_d	Germany	48.25283	10.80879	3872
4686	WEHR_1415adult	Germany	48.25283	10.80879	3872
4687	OBKR_67_d	Germany	48.26656	10.87857	3906
4688	OBKR_66_d	Germany	48.26656	10.87857	3918
4689	OBKR_93_d	Germany	48.26656	10.87857	3933
4690	AITI_65adult	Germany	48.22281	10.84499	3728
4691	AITI_66	Germany	48.22281	10.84499	3761
4692	AITI_77B	Germany	48.22281	10.84499	3743
4693	AITI_92	Germany	48.22281	10.84499	3761
4694	AITI_95	Germany	48.22281	10.84499	3671
4695	OBKR_2	Germany	48.26656	10.87857	3906
4696	OBKR_50	Germany	48.26656	10.87857	3935
4697	OBKR_66	Germany	48.26656	10.87857	3918
4698	OBKR_73	Germany	48.26656	10.87857	3911
4699	OBKR_81	Germany	48.26656	10.87857	3910
4700	OBKR_93	Germany	48.26656	10.87857	3933
4701	OBKR_95	Germany	48.26656	10.87857	3917
4702	OBKR_96	Germany	48.26656	10.87857	3863
4703	OBKR_9A	Germany	48.26656	10.87857	3902
4704	POST_32	Germany	48.29573	10.89103	3930
4705	POST_35	Germany	48.29573	10.89103	3932
4706	POST_99	Germany	48.29573	10.89103	3962
4707	UNTA58_147	Germany	48.31611	10.89153	3922
4708	UNTA58_152	Germany	48.31611	10.89153	3848
4709	WEHR_1193	Germany	48.25283	10.80879	3823
4710	WEHR_1414	Germany	48.25283	10.80879	3908
4711	WEHR_1586	Germany	48.25283	10.80879	3835
4712	AITI_77A_d	Germany	48.22281	10.84499	3828
4713	AITI_77A	Germany	48.22281	10.84499	3828
4714	OTTM_151ind2_d	Germany	48.22519	10.84977	3507
4715	OTTM_154_noUDG	Germany	48.22519	10.84977	3709
4716	OTTM_156_noUDG	Germany	48.22519	10.84977	3448
4717	OTTM_152_d	Germany	48.22519	10.84977	3513
4718	OTTM_152_noUDG	Germany	48.22519	10.84977	3513
4719	OTTM_141_d	Germany	48.22519	10.84977	3516
4720	OTTM_141A_noUDG	Germany	48.22519	10.84977	3515
4721	OTTM_142_d	Germany	48.22519	10.84977	3527
4722	OTTM_151ind1_d	Germany	48.22519	10.84977	3602
4723	OTTM_165_d	Germany	48.22519	10.84977	3572
4724	OTTM_81_d	Germany	48.22519	10.84977	3497
4725	OTTM_84_d	Germany	48.22519	10.84977	3503
4726	OTTM_87_d	Germany	48.22519	10.84977	3540
4727	OTTM_91_d	Germany	48.22519	10.84977	3283
4728	POST_1_d	Germany	48.29573	10.89103	3886
4729	POST_12_d	Germany	48.29573	10.89103	4036
4730	OTTM_142_noUDG	Germany	48.22519	10.84977	3527
4731	OTTM_151ind2_noUDG	Germany	48.22519	10.84977	3507
4732	POST_1	Germany	48.29573	10.89103	3886
4733	POST_12	Germany	48.29573	10.89103	4036
4734	POST_131	Germany	48.29573	10.89103	3950
4735	LBU006_noUDG	Germany	52.605277	9.090713	1550
4736	LBU010_noUDG	Germany	52.605277	9.090713	1550
4737	LBU005_noUDG	Germany	52.605277	9.090713	1550
4738	LBU007_noUDG	Germany	52.605277	9.090713	1550
4739	I0118	Germany	51.45	11.63	4325
4740	I0550	Germany	51.28305556	11.65	4469
4741	TGM008	Germany	52.54	11.97	5107
4742	TGM009	Germany	52.54	11.97	5208
4743	BDB001	Germany	51.3	12.07	8600
4744	BOT004	Germany	51.31	11.4	7550
4745	BOT005	Germany	51.31	11.4	7548
4746	I0559	Germany	51.792	11.142	5530
4747	I0560	Germany	51.792	11.142	5471
4748	I0807	Germany	51.42	11.68	5799
4749	I0172	Germany	51.42	11.68	5155
4750	I1560_d	Germany	51.6	8.25	5350
4751	I0551	Germany	51.53305556	11.83305556	5163
4752	I0800	Germany	51.53305556	11.83305556	5164
4753	I0802	Germany	51.53305556	11.83305556	5163
4754	I0166	Germany	51.89583333	11.04666667	6400
4755	Ofnet_noUDG	Germany	48.49	10.27	8277
4756	FN2_noUDG.SG	Germany	48.140725	11.409658	1650
4757	SWG001.A	Germany	54.520535	9.559718	800
4758	SWG002.A	Germany	54.520535	9.559718	775
4759	SWG003.A	Germany	54.520535	9.559718	800
4760	SWG004.A	Germany	54.520535	9.559718	850
4761	SWG005.A	Germany	54.520535	9.559718	850
4762	SWG006.A_noUDG	Germany	54.520535	9.559718	850
4763	SWG007.A_noUDG	Germany	54.520535	9.559718	850
4764	SWG008.A_noUDG	Germany	54.520535	9.559718	800
4765	SWG009.A_noUDG	Germany	54.520535	9.559718	850
4766	SWG010.A_noUDG	Germany	54.520535	9.559718	850
4767	SWG011.A	Germany	54.520535	9.559718	850
4768	SWG012.A	Germany	54.520535	9.559718	850
4769	SWG013.A	Germany	54.520535	9.559718	775
4770	SWG014.A	Germany	54.520535	9.559718	850
4771	SWG015.A	Germany	54.520535	9.559718	850
4772	SRS001.A_noUDG	Germany	53.537728	7.944676	1150
4773	SRS002.A_noUDG	Germany	53.537728	7.944676	1150
4774	SRS003.A_noUDG	Germany	53.537728	7.944676	1150
4775	SRS004.A_noUDG	Germany	53.537728	7.944676	1150
4776	MX259	Germany	47.854144	8.7737404	4246
4777	MX252	Germany	47.767097	8.872239	3808
4778	MX254	Germany	47.767097	8.872239	3900
4779	MX256	Germany	47.767097	8.872239	3963
4780	MX257	Germany	47.767097	8.872239	3742
4781	MX258	Germany	47.767097	8.872239	3917
4782	MX270	Germany	47.767097	8.872239	3900
4783	MX277	Germany	47.767097	8.872239	3791
4784	MX279	Germany	47.767097	8.872239	3758
4785	MX280	Germany	47.767097	8.872239	3931
4786	MX288	Germany	47.767097	8.872239	4051
4787	MX283_d	Germany	47.767097	8.872239	3946
4788	MX283	Germany	47.767097	8.872239	3946
4789	MX275	Germany	47.767097	8.872239	4002
4790	MX251	Germany	47.767097	8.872239	4039
4791	MX286_d	Germany	47.767097	8.872239	3913
4792	MX286	Germany	47.767097	8.872239	3913
4793	MX265	Germany	47.767097	8.872239	2569
4794	ALT_1_noUDG	Germany	49.468332	9.744072	4463
4795	ALT_3_d	Germany	49.468332	9.744072	4425
4796	ALT_4_d	Germany	49.468332	9.744072	4453
4797	ALT_4_noUDG	Germany	49.468332	9.744072	4453
4798	ALT_2_noUDG	Germany	49.468332	9.744072	4425
4799	ALT_3_noUDG	Germany	49.468332	9.744072	4425
4800	WEZ48_noUDG.SG	Germany	53.74	13.31	3200
4801	WEZ16_noUDG.SG	Germany	53.74	13.31	5050
4802	WEZ56_noUDG.SG	Germany	53.74	13.31	3200
4803	WEZ15_noUDG.SG	Germany	53.74	13.31	3200
4804	WEZ24_noUDG.SG	Germany	53.74	13.31	3200
4805	WEZ35_noUDG.SG	Germany	53.74	13.31	3200
4806	WEZ39_noUDG.SG	Germany	53.74	13.31	3200
4807	WEZ40_noUDG.SG	Germany	53.74	13.31	3200
4808	WEZ51_noUDG.SG	Germany	53.74	13.31	3200
4809	WEZ53_noUDG.SG	Germany	53.74	13.31	3200
4810	WEZ54_noUDG.SG	Germany	53.74	13.31	3200
4811	WEZ57_noUDG.SG	Germany	53.74	13.31	3200
4812	WEZ58_noUDG.SG	Germany	53.74	13.31	3200
4813	WEZ59_noUDG.SG	Germany	53.74	13.31	3200
4814	WEZ61_noUDG.SG	Germany	53.74	13.31	3200
4815	WEZ64_noUDG.SG	Germany	53.74	13.31	3200
4816	WEZ71_noUDG.SG	Germany	53.74	13.31	3200
4817	WEZ74_noUDG.SG	Germany	53.74	13.31	3200
4818	WEZ83_noUDG.SG	Germany	53.74	13.31	3200
4819	ZET001.A_noUDG	Germany	53.418071	7.973378	1250
4820	ZET002.A_noUDG	Germany	53.418071	7.973378	1250
4821	I10939	Gibraltar	36.132004	-5.343773	3600
4822	I10940	Gibraltar	36.132004	-5.343773	3600
4823	I10941	Gibraltar	36.132004	-5.343773	3600
4824	I10942	Gibraltar	36.132004	-5.343773	6950
4932	Goyet_noUDG.SG	Belgium	50.446	5.008	42436
4933	I17959	Greece	38.399083	22.575	2600
4934	I17960	Greece	38.399083	22.575	2600
4935	I13514	Greece	37.026797	21.694586	3165
4936	I13516	Greece	37.026797	21.694586	3335
4937	I13518	Greece	37.026797	21.694586	3085
4938	I13519_d	Greece	37.026797	21.694586	3430
4939	I14872	Greece	37.960919	23.939801	3425
4940	I15571	Greece	37.960919	23.939801	3417
4941	I15582	Greece	37.960919	23.939801	3466
4942	I16709	Greece	37.960919	23.939801	3369
4943	I19366	Greece	37.026797	21.694586	3278
4944	I19368	Greece	37.026797	21.694586	2960
4945	I9006	Greece	37.966284	23.495244	3283
4946	I9010	Greece	37.501	23.451	3250
4947	I9041	Greece	37.501	23.451	3250
4948	I13517_d	Greece	37.026797	21.694586	3278
4949	I13506_d	Greece	37.026797	21.694586	3085
4950	I19364_in.preparation	Greece	37.026797	21.694586	3085
4951	I13513_d	Greece	37.026797	21.694586	3165
4952	I13510	Greece	37.026797	21.694586	3278
4953	I9033	Greece	36.91666667	21.7	3296
4954	I9123	Greece	35.45	24.16666667	3305
4955	I13428	Greece	38.399083	22.575	3243
4956	I13577	Greece	38.399083	22.575	3200
4957	I13578	Greece	38.399083	22.575	3262
4958	I13579	Greece	38.399083	22.575	3216
4959	I13536_d	Greece	38.399083	22.575	3200
4960	I13532	Greece	38.399083	22.575	3143
4961	I17962	Greece	38.399083	22.575	2594
4962	Kou01.SG	Greece	36.937529	25.60652	4250
4963	Kou03.SG	Greece	36.937529	25.60652	4250
4964	I6420_d	Greece	38.609	23.167	3497
4965	Klei10_noUDG.SG	Greece	40.4317	21.8588	6348
4966	Pal7_noUDG.SG	Greece	39.7517	22.0096	6348
4967	Log02.SG	Greece	39.980392	21.823641	4250
4968	Log04.SG	Greece	39.980392	21.823641	4250
4969	Mik15.SG	Greece	38.498226	23.626147	4250
4970	I14916	Greece	35.085833	26.247778	3768
4971	Pta08.SG	Greece	35.197343	26.11498	4250
4972	I0070	Greece	35.08	25.83	4000
4973	I0071	Greece	35.08	25.83	4000
4974	I0073	Greece	35.08	25.83	4000
4975	I0074	Greece	35.08	25.83	4000
4976	I9005	Greece	35.08	25.83	4000
4977	I9127	Greece	35.05138889	24.81361111	3895
4978	I9128	Greece	35.05138889	24.81361111	3895
4979	I9129	Greece	35.05138889	24.81361111	3895
4980	I9130	Greece	35.05138889	24.81361111	3895
4981	I9131	Greece	35.05138889	24.81361111	3895
4982	I5427	Greece	36.63833333	22.3825	7883
4983	Rev5_noUDG.SG	Greece	39.4886	20.9177	8316
4984	I2318	Greece	37.423333	23.132222	5935
4985	I2937	Greece	36.63833333	22.3825	7360
4986	I3708	Greece	36.63833333	22.3825	6500
4987	I3709	Greece	36.63833333	22.3825	5860
4988	I3920	Greece	36.63833333	22.3825	5734
4989	I2937_noUDG	Greece	36.63833333	22.3825	7360
4990	I7833	Greece	38.122207	23.946392	1610
4993	VK11_noUDG.SG	Greenland	60.99	-45.42	950
4994	VK9_noUDG.SG	Greenland	60.99	-45.42	950
4995	VK180_noUDG.SG	Greenland	61.18	-45.68	900
4996	VK182_noUDG.SG	Greenland	61.18	-45.68	900
4997	VK185_noUDG.SG	Greenland	61.18	-45.68	900
4998	VK179_noUDG.SG	Greenland	61.18	-45.68	900
4999	VK193_noUDG.SG	Greenland	61.18	-45.68	900
5000	VK1_noUDG.SG	Greenland	60.99	-45.42	950
5001	VK183_noUDG.SG	Greenland	61.18	-45.68	900
5002	VK184_noUDG.SG	Greenland	61.18	-45.68	900
5003	VK186_noUDG.SG	Greenland	60.99	-45.42	900
5004	VK187_noUDG.SG	Greenland	60.99	-45.42	998
5005	VK196_noUDG.SG	Greenland	64.25	-50.1	1103
5006	VK513_noUDG.SG	Greenland	61.18	-45.68	900
5007	VK6_noUDG.SG	Greenland	60.99	-45.42	950
5008	VK74_noUDG.SG	Greenland	64.25	-50.1	776
5009	VK76_noUDG.SG	Greenland	64.25	-50.1	878
5010	VK77_noUDG.SG	Greenland	64.25	-50.1	845
5011	VK189_noUDG.SG	Greenland	64.83	-50.15	726
5012	VK190_noUDG.SG	Greenland	60.55	-45.34	834
5013	VK191_noUDG.SG	Greenland	60.55	-45.34	762
5014	VK75_noUDG.SG	Greenland	64.25	-50.1	931
5015	VK78_noUDG.SG	Greenland	64.25	-50.1	843
5016	Inuk_noUDG.SG	Greenland	69.2438	-53.5413	3885
5017	ALG001_noUDG	Guadeloupe	16.263	-61.22	935
5018	ALG002_noUDG	Guadeloupe	16.263	-61.22	1024
5019	ALG003_noUDG	Guadeloupe	16.263	-61.22	637
5020	ALG004_noUDG	Guadeloupe	16.263	-61.22	663
5021	I25187	Guam	13.576983	144.831288	616
5022	I25190	Guam	13.576983	144.831288	616
5023	I25191	Guam	13.576983	144.831288	616
5024	I25188	Guam	13.576983	144.831288	616
5025	I16819	Guam	13.519983	144.806559	2518
5026	I16820	Guam	13.519983	144.806559	2623
5027	I16822	Guam	13.519983	144.806559	2420
5028	I18445	Guam	13.519983	144.806559	2693
5029	I18450	Guam	13.519983	144.806559	2593
5030	I18498_noUDG	Guam	13.519983	144.806559	2742
5031	I18501_noUDG	Guam	13.519983	144.806559	2703
5032	I18503_noUDG	Guam	13.519983	144.806559	2644
5033	I18462_noUDG	Guam	13.519983	144.806559	2550
5034	I16997_noUDG	Guam	13.519983	144.806559	2550
5035	I16998_noUDG	Guam	13.519983	144.806559	2728
5036	I18443_noUDG	Guam	13.519983	144.806559	2550
5037	I18444_noUDG	Guam	13.519983	144.806559	2550
5038	I18447_noUDG	Guam	13.519983	144.806559	2632
5039	I18461_noUDG	Guam	13.519983	144.806559	2630
5040	I18496_noUDG	Guam	13.519983	144.806559	2708
5041	I18495_noUDG	Guam	13.519983	144.806559	2719
5042	I18442_noUDG	Guam	13.519983	144.806559	2674
5043	I16818	Guam	13.519983	144.806559	2550
5044	I18440	Guam	13.519983	144.806559	2550
5045	I16817	Guam	13.519983	144.806559	2518
5046	I16821	Guam	13.519983	144.806559	2628
5047	I18446_noUDG_d	Guam	13.519983	144.806559	2632
5048	I18502_noUDG	Guam	13.519983	144.806559	2550
5049	I18504_noUDG	Guam	13.519983	144.806559	2550
5050	I18958	Guam	13.519983	144.806559	2732
5051	I18959_d	Guam	13.519983	144.806559	2550
5052	RBC1_noUDG_d	Guam	13.65	144.86	2208
5053	RBC2_noUDG_d	Guam	13.65	144.86	2151
5054	I24230	Guam	13.519983	144.806559	705
5055	I24236	Guam	13.519983	144.806559	475
5056	I24238_d	Guam	13.519983	144.806559	496
5057	I24239_d	Guam	13.519983	144.806559	1565
5058	I24240_d	Guam	13.519983	144.806559	600
5059	I24241	Guam	13.519983	144.806559	525
5060	I24242	Guam	13.519983	144.806559	600
5061	I24243	Guam	13.519983	144.806559	475
5062	I24244	Guam	13.519983	144.806559	525
5063	I24246	Guam	13.519983	144.806559	525
5064	I24248	Guam	13.519983	144.806559	700
5065	I24249	Guam	13.519983	144.806559	700
5066	I24251	Guam	13.519983	144.806559	365
5067	I24253	Guam	13.519983	144.806559	600
5068	I24254	Guam	13.519983	144.806559	525
5069	I24256_d	Guam	13.519983	144.806559	425
5070	I24257	Guam	13.519983	144.806559	475
5071	I24258	Guam	13.519983	144.806559	525
5072	I24259	Guam	13.519983	144.806559	708
5073	I24260	Guam	13.519983	144.806559	475
5074	I24262_d	Guam	13.519983	144.806559	475
5075	I24264	Guam	13.519983	144.806559	525
5076	I24265	Guam	13.519983	144.806559	447
5077	I24519	Guam	13.519983	144.806559	525
5078	I24520	Guam	13.519983	144.806559	475
5079	I24522	Guam	13.519983	144.806559	525
5080	I24523	Guam	13.519983	144.806559	525
5081	I24524	Guam	13.519983	144.806559	525
5082	I24526	Guam	13.519983	144.806559	656
5083	I24527	Guam	13.519983	144.806559	531
5084	I24528	Guam	13.519983	144.806559	475
5085	I24529	Guam	13.519983	144.806559	517
5086	I24530	Guam	13.519983	144.806559	656
5087	I24532	Guam	13.519983	144.806559	475
5088	I24567	Guam	13.519983	144.806559	475
5089	I24568	Guam	13.519983	144.806559	475
5090	I24572	Guam	13.519983	144.806559	525
5091	I24573	Guam	13.519983	144.806559	525
5092	I24574	Guam	13.519983	144.806559	475
5093	I24575	Guam	13.519983	144.806559	525
5094	I24576	Guam	13.519983	144.806559	508
5095	I24577	Guam	13.519983	144.806559	475
5096	I24578	Guam	13.519983	144.806559	525
5097	I24579	Guam	13.519983	144.806559	525
5098	I24580	Guam	13.519983	144.806559	700
5099	I24581	Guam	13.519983	144.806559	525
5100	I24582	Guam	13.519983	144.806559	475
5101	I24583	Guam	13.519983	144.806559	475
5102	I24584	Guam	13.519983	144.806559	525
5103	I24585	Guam	13.519983	144.806559	475
5104	I24586	Guam	13.519983	144.806559	525
5105	I24587	Guam	13.519983	144.806559	475
5106	I24594	Guam	13.519983	144.806559	475
5107	I24595	Guam	13.519983	144.806559	704
5108	I24596	Guam	13.519983	144.806559	475
5109	I24610	Guam	13.519983	144.806559	383
5110	I24612_d	Guam	13.519983	144.806559	475
5111	I24613	Guam	13.519983	144.806559	475
5112	I24614	Guam	13.519983	144.806559	475
5113	I24615	Guam	13.519983	144.806559	525
5114	I24616_d	Guam	13.519983	144.806559	525
5115	I24617	Guam	13.519983	144.806559	525
5116	I24618	Guam	13.519983	144.806559	525
5117	I25082	Guam	13.519983	144.806559	525
5118	I24237	Guam	13.519983	144.806559	475
5119	I24255	Guam	13.519983	144.806559	601
5120	I24518	Guam	13.519983	144.806559	520
5121	I24263	Guam	13.519983	144.806559	600
5122	I24261	Guam	13.519983	144.806559	500
5123	I24517	Guam	13.519983	144.806559	478
5124	I24250_d	Guam	13.519983	144.806559	525
5125	I24531	Guam	13.519983	144.806559	525
5126	I24252_d	Guam	13.519983	144.806559	600
5127	I24247	Guam	13.519983	144.806559	475
5128	I24525	Guam	13.519983	144.806559	602
5242	I12575	Haiti	19.66	-71.84	950
5243	I12576	Haiti	19.66	-71.84	950
5322	I16743	Hungary	47.555355	21.550642	1150
5323	I16752	Hungary	47.767195	20.021645	1200
5324	I16753	Hungary	47.767195	20.021645	1200
5325	I16759	Hungary	46.206744	18.721339	1225
5326	I18184	Hungary	47.204774	20.316703	1350
5327	I20802	Hungary	47.370104	21.527122	1700
5328	I16750	Hungary	47.7	21.5	1325
5329	I16751	Hungary	47.767195	20.021645	1200
5330	I18185	Hungary	47.204774	20.316703	1350
5331	I16744	Hungary	47.670263	21.46548	1325
5332	I18174	Hungary	47.204774	20.316703	1350
5333	I18222	Hungary	47.244951	19.628051	1225
5334	I18225	Hungary	47.244951	19.628051	1225
5335	I18744	Hungary	47.244951	19.628051	1250
5336	I16741	Hungary	47.259453	21.567782	1175
5337	I16812	Hungary	47.352489	21.544625	1325
5338	I20800	Hungary	47.370104	21.527122	1325
5339	I18223	Hungary	47.244951	19.628051	1250
5340	I18224	Hungary	47.244951	19.628051	1250
5341	I18742	Hungary	47.254721	19.6356	1250
5342	I18743	Hungary	47.254721	19.6356	1313
5343	I20801	Hungary	47.370104	21.527122	1325
5344	AV1	Hungary	46.28333333	17.85	1360
5345	AV2	Hungary	46.28333333	17.85	1348
5346	SZ1.SG	Hungary	46.28333333	17.85	3850
5347	CO1_noUDG.SG	Hungary	47.167	19.833	5019
5348	I1908	Hungary	46.70991	17.23935	6050
5349	I1909	Hungary	45.993	18.58127	6086
5350	I2351	Hungary	46.407091	18.742154	6050
5351	I2394	Hungary	47.102645	17.912987	6231
5352	I4189	Hungary	46.204523	18.729916	6050
5353	I1907	Hungary	47.63868	17.36453	6183
5354	I2353	Hungary	47.45925	20.51282	6200
5355	I2354	Hungary	47.45925	20.51282	6200
5356	I2395	Hungary	47.45925	20.51282	6200
5357	I2793	Hungary	47.191612	20.402331	6273
5358	I2356	Hungary	47.45925	20.51282	6200
5359	I20798	Hungary	47.353162	21.511603	1200
5360	I20799	Hungary	47.353162	21.511603	1200
5361	I2364	Hungary	47.59916	19.05456	4220
5362	I2365	Hungary	47.59916	19.05456	4299
5363	I2741	Hungary	47.383224	19.020252	4245
5364	I2786	Hungary	47.383224	19.020252	4270
5365	I2787	Hungary	47.383224	19.020252	4254
5366	I3528	Hungary	47.62094	19.04494	4364
5367	I3529	Hungary	47.62094	19.04494	4300
5368	I4131	Hungary	47.59916	19.05456	4305
5369	I4178	Hungary	47.383224	19.020252	4300
5370	I7044	Hungary	47.429954	19.051966	4300
5371	I7045	Hungary	47.429954	19.051966	4231
5372	I1502	Hungary	47.167	20.833	4026
5373	BR1_noUDG.SG	Hungary	47.167	20.833	4026
5374	I7040	Hungary	47.429954	19.051966	4300
5375	I7043	Hungary	47.429954	19.051966	4011
5376	I7041	Hungary	47.429954	19.051966	4000
5377	I25507	Hungary	47.353728	16.794725	2841
5378	I25508	Hungary	47.353728	16.794725	2809
5379	I18227	Hungary	47.728339	18.327496	2525
5380	I25525	Hungary	47.874557	19.373144	2550
5381	I11683	Hungary	47.815017	20.684121	2586
5382	I18211	Hungary	46.6883	20.02431	2725
5383	I18213	Hungary	46.6883	20.02431	2725
5384	I18239	Hungary	47.930625	20.193893	2725
5385	I18245	Hungary	46.6883	20.02431	2725
5386	I18246	Hungary	47.856273	20.484041	2725
5387	I18241	Hungary	46.6883	20.02431	2725
5388	I18216	Hungary	46.6883	20.02431	2750
5389	I1507	Hungary	47.559165	20.721246	7661
5390	I4971	Hungary	47.559165	20.721246	7599
5391	KO1_noUDG.SG	Hungary	47.559165	20.721246	7661
5392	I2373_d	Hungary	47.18283	20.3509	7700
5393	I2794	Hungary	47.191612	20.402331	7564
5394	I2374	Hungary	47.18283	20.3509	7700
5395	I2373_noUDG	Hungary	47.18283	20.3509	7700
5396	I1508	Hungary	47.318741	21.527443	7591
5397	I4972	Hungary	47.559165	20.721246	7700
5398	I0174	Hungary	46.208562	18.700047	7558
5399	I1876	Hungary	46.208562	18.700047	7541
5400	I1878	Hungary	46.208562	18.700047	7687
5401	I1880	Hungary	45.993	18.58127	7600
5402	I1877_noUDG	Hungary	46.208562	18.700047	7567
